title,p27 - MD results,,,
plot_type,grid-line,,,
x_label,Time (ns),,,
color,#000000,#FD5200,#0000FF,#FF8000
label,Radius of Gyration,Surface Area,PA,EHSS
y_labels,Rg (AA),SASA (A^2),CCS (A^2),CCS (A^2)
label_unit,A,A2,A2,A2
axis_x,axis_y,axis_y,axis_y,axis_y
8.572,31.3477,24788.544,4681.62,6164.67
8.574,31.3721,24702.6938,4680.61,6158.08
8.576,31.3199,24323.9892,4668.54,6150.87
8.578,31.32,24571.3832,4682.65,6170.29
8.58,31.2982,23968.0235,4681.61,6172
8.582,31.4059,25046.2224,4705.43,6205.9
8.584,31.3605,24349.6742,4681.21,6163.01
8.586,31.3286,24354.4592,4674.26,6156.2
8.588,31.3453,24737.1149,4683.68,6171.03
8.59,31.2847,24256.3008,4678.26,6158.94
8.592,31.3695,24809.9843,4687.45,6175.06
8.594,31.3381,24684.6584,4701.87,6203.37
8.596,31.3027,24018.5905,4684.12,6170.28
8.598,31.2648,24227.0235,4680.41,6162.58
8.6,31.3073,24390.3159,4694.81,6189.91
8.602,31.3632,24358.9377,4686.43,6172.83
8.604,31.3487,24014.2226,4665.26,6137.61
8.606,31.2671,23889.2095,4665.27,6135.75
8.608,31.3696,24728.7149,4695.78,6181.06
8.61,31.2651,24067.6253,4670.81,6149.56
8.612,31.3287,24972.2422,4679.45,6160.52
8.614,31.3449,24693.3977,4682.99,6166.46
8.616,31.3107,24349.3702,4684.29,6175.18
8.618,31.3412,24319.0659,4686.29,6171.13
8.62,31.2944,24409.6114,4681.13,6170.99
8.622,31.3121,24579.1126,4674.52,6157.9
8.624,31.3766,24214.4001,4678.35,6158.41
8.626,31.342,24318.7857,4679.95,6166.1
8.628,31.2616,24341.9049,4675.56,6155.58
8.63,31.3567,24412.9997,4678.62,6157.87
8.632,31.3734,24911.1327,4695.22,6191.71
8.634,31.2245,24665.3275,4679.72,6168.94
8.636,31.229,23993.9062,4672.17,6151.17
8.638,31.3254,24358.8138,4683.95,6170.56
8.64,31.3505,24601.4436,4689.7,6174.18
8.642,31.2943,24001.7636,4681.43,6166.54
8.644,31.3496,24332.1804,4685.35,6174.98
8.646,31.337,24576.8198,4689.93,6177.31
8.648,31.3564,24281.6081,4681.47,6165.22
8.65,31.4464,24496.1232,4684.57,6166.42
8.652,31.3699,24088.9795,4680.83,6164.99
8.654,31.3323,23911.107,4674.84,6149.98
8.656,31.4024,24367.125,4682.36,6161.3
8.658,31.3246,23969.4017,4674.25,6150.75
8.66,31.3322,24956.363,4683.19,6167.11
8.662,31.2872,23900.3295,4668.64,6148.09
8.664,31.289,24458.0908,4674.8,6150.93
8.666,31.2708,24352.6649,4680.66,6167.5
8.668,31.2455,24082.1839,4658.47,6136.77
8.67,31.3405,24842.8319,4680.71,6160.48
8.672,31.3749,24982.5564,4694.9,6180.96
8.674,31.3197,24804.0638,4685,6169.08
8.676,31.3009,24489.6094,4676.01,6158.33
8.678,31.3187,24800.4615,4688.88,6181.79
8.68,31.3802,24733.8125,4679.88,6158.95
8.682,31.3737,24383.4896,4684.49,6174.33
8.684,31.376,24583.5222,4690.61,6177.8
8.686,31.3254,24505.5987,4677.05,6159.84
8.688,31.3468,24720.3713,4686.78,6170.02
8.69,31.3304,24348.4425,4681.87,6164.76
8.692,31.313,24328.2817,4674.92,6155.57
8.694,31.3034,24115.6796,4682.15,6166.88
8.696,31.3727,24720.6221,4696.12,6192.68
8.698,31.3095,24818.736,4683.07,6167.44
8.7,31.2452,24541.2282,4678.95,6170.52
8.702,31.2641,24105.0895,4671.58,6157.48
8.704,31.3533,24715.6118,4691.6,6182.38
8.706,31.2843,23637.3724,4667.37,6140.6
8.708,31.27,23942.1494,4676.68,6160.13
8.71,31.3104,24361.7459,4687.58,6181.4
8.712,31.317,24211.0167,4685.23,6166.19
8.714,31.3245,24591.2271,4683.76,6172.82
8.716,31.2718,24718.758,4688.27,6178.5
8.718,31.3456,24310.0218,4690.29,6183.75
8.72,31.3558,24232.3398,4690.25,6170.83
8.722,31.2943,24373.0724,4682.55,6167.91
8.724,31.2997,24310.3474,4681.98,6165.68
8.726,31.2526,24335.2395,4673.89,6152.34
8.728,31.3132,24779.5766,4691.23,6175.95
8.73,31.2596,24441.7153,4680.72,6168.95
8.732,31.2018,24118.867,4663.82,6147.67
8.734,31.3115,24637.199,4687.59,6174.66
8.736,31.2651,24235.0816,4675.78,6159.73
8.738,31.2892,24457.2052,4676.1,6155.05
8.74,31.2845,24904.0635,4684.62,6175.42
8.742,31.2591,24555.1031,4686.16,6176.07
8.744,31.3263,24630.9964,4693.75,6183.37
8.746,31.259,24575.518,4693.62,6187.16
8.748,31.2947,24478.3213,4687.38,6171.87
8.75,31.3447,24382.8876,4689.51,6183.25
8.752,31.2843,24011.8389,4697.77,6188.39
8.754,31.2592,24756.209,4683.24,6163.03
8.756,31.315,24703.5435,4694.19,6183.89
8.758,31.3731,24679.565,4701.74,6191.15
8.76,31.3618,24957.2006,4693.57,6174.29
8.762,31.373,24201.6957,4690.15,6173.98
8.764,31.4234,24543.9399,4697.44,6189.74
8.766,31.2989,24173.0459,4679.71,6169.79
8.768,31.297,24894.4213,4692.1,6182.49
8.77,31.3214,24612.6206,4693.33,6186.76
8.772,31.3619,24208.0246,4688.02,6176.34
8.774,31.388,24301.2905,4681.48,6171.27
8.776,31.3999,24637.5585,4683.91,6171.57
8.778,31.3898,24721.5521,4696.36,6195.24
8.78,31.34,24900.3092,4678.11,6163.83
8.782,31.3335,24378.8338,4686.72,6176.96
8.784,31.3706,24212.1346,4686.95,6172.56
8.786,31.4238,24488.76,4691.67,6174.3
8.788,31.4351,24846.1233,4700.18,6200.34
8.79,31.3569,24720.8138,4689.94,6178.87
8.792,31.318,24557.7925,4682.99,6167.1
8.794,31.2905,24413.66,4670.22,6150.2
8.796,31.3267,24459.6748,4692.37,6186.41
8.798,31.3362,24451.1753,4684.53,6169.93
8.8,31.2815,24649.4784,4675.34,6156.65
8.802,31.2015,24446.8875,4672.18,6153.81
8.804,31.2384,24633.6481,4675.47,6157.69
8.806,31.2682,24341.8316,4679.87,6165.26
8.808,31.3081,24415.4867,4682.49,6166.18
8.81,31.3653,24566.1583,4699.42,6185.87
8.812,31.3216,24600.882,4681.51,6169.08
8.814,31.3056,24531.2853,4684.38,6172.74
8.816,31.3171,24423.4762,4687.6,6173.05
8.818,31.271,24174.7039,4682.12,6170.57
8.82,31.3049,24481.9152,4678.42,6155.83
8.822,31.3153,24529.8955,4687.05,6166.44
8.824,31.3008,24653.9718,4692.62,6173.78
8.826,31.2808,24445.5512,4682.21,6165.73
8.828,31.3608,24775.4313,4689.25,6174.3
8.83,31.3153,24342.0659,4678.5,6159.46
8.832,31.3799,24745.3037,4697.57,6188.51
8.834,31.3385,25013.875,4684.52,6173.05
8.836,31.3494,24492.2497,4682.62,6161
8.838,31.2845,24552.3416,4669.78,6148.9
8.84,31.3675,24583.3332,4684.51,6168.67
8.842,31.3608,24831.6452,4695.57,6190.83
8.844,31.4539,25278.2515,4703.33,6201.97
8.846,31.4178,24683.3388,4679.27,6167.59
8.848,31.3895,24804.838,4691,6184.32
8.85,31.3805,24515.1193,4687.12,6176.38
8.852,31.3585,24184.693,4676.89,6156.21
8.854,31.3525,24316.422,4679.91,6168.83
8.856,31.2953,23954.3735,4666.1,6141.23
8.858,31.2961,24576.5293,4682.69,6167.53
8.86,31.309,24272.8126,4672.22,6153.31
8.862,31.3363,24710.7033,4679.56,6165.87
8.864,31.3217,24547.0918,4682.96,6173.06
8.866,31.3104,24703.4776,4679.73,6164.76
8.868,31.2813,24413.3457,4676.25,6159.67
8.87,31.3887,24953.207,4689.17,6177.06
8.872,31.3304,24171.6601,4673.49,6161.09
8.874,31.3185,24577.6264,4682.01,6169.18
8.876,31.3947,24579.6724,4689.71,6172.24
8.878,31.3697,24368.3432,4690.12,6180.7
8.88,31.3411,24486.8149,4678.07,6166.45
8.882,31.3633,24480.5994,4688.34,6180.1
8.884,31.4216,24430.0683,4697.39,6192.53
8.886,31.4467,24616.039,4695.61,6186.47
8.888,31.3788,25016.0971,4693.15,6185.16
8.89,31.3271,24309.6014,4681.52,6165.67
8.892,31.3194,24306.3418,4688.72,6179.77
8.894,31.3304,24258.2965,4682.74,6170.73
8.896,31.3135,24525.4239,4676.07,6160.68
8.898,31.3583,24576.8097,4672.09,6151.06
8.9,31.3825,24771.6566,4688.35,6176.9
8.902,31.2625,24123.6748,4668.53,6151.09
8.904,31.3303,24235.4259,4688.37,6181.5
8.906,31.3115,24514.0437,4681.3,6168.52
8.908,31.2496,24100.8734,4667.04,6141.51
8.91,31.1887,24004.1002,4664.35,6138.04
8.912,31.2522,24480.0136,4677.11,6159.46
8.914,31.3629,24797.925,4682.56,6164.68
8.916,31.3166,24385.1438,4676,6155.28
8.918,31.3416,24402.2681,4676.15,6156.85
8.92,31.342,24524.2139,4685.02,6170.34
8.922,31.3071,24575.6311,4678.17,6163.18
8.924,31.3041,24579.8716,4681.16,6166.29
8.926,31.3085,24534.779,4682.01,6166.9
8.928,31.4004,24390.6789,4688.34,6179.89
8.93,31.3909,24395.6846,4683.36,6175.2
8.932,31.3819,24590.7175,4694.72,6188.2
8.934,31.2965,24094.7144,4679.42,6158.97
8.936,31.3283,24389.353,4677.04,6161.49
8.938,31.3661,24006.2122,4674.08,6154.68
8.94,31.3055,23979.1191,4665.96,6149.23
8.942,31.3335,24593.9344,4679.73,6155.58
8.944,31.3182,24381.159,4682.64,6165.38
8.946,31.2531,24130.0504,4657.37,6128.31
8.948,31.3568,24782.6307,4684.92,6176.51
8.95,31.3496,24038.7288,4682.27,6167.73
8.952,31.3239,24197.8159,4674.66,6158.57
8.954,31.3607,24009.2195,4684.15,6170.36
8.956,31.4179,24556.8734,4683.86,6168.01
8.958,31.2963,24093.8038,4668.82,6155.27
8.96,31.2717,24799.7482,4678.34,6162.76
8.962,31.2738,23934.9816,4670.16,6151.58
8.964,31.4028,24583.117,4689.64,6179.34
8.966,31.4364,24518.181,4689.97,6177.27
8.968,31.3922,24273.6057,4680.82,6169.98
8.97,31.4458,24909.5318,4691.91,6178.1
8.972,31.3423,24279.7872,4678.35,6158.24
8.974,31.3098,24417.3836,4680.93,6171.23
8.976,31.3696,24414.6458,4685.41,6170.01
8.978,31.3932,24304.8629,4693.8,6189
8.98,31.3941,24752.0987,4681.2,6159.9
8.982,31.4109,24096.1873,4691.08,6181.75
8.984,31.3746,24022.3491,4679.58,6164.44
8.986,31.3426,24479.4267,4683.7,6168.29
8.988,31.332,24137.8457,4676.43,6162.46
8.99,31.2716,24168.7151,4675.21,6160.72
8.992,31.3363,24236.7922,4681.74,6171.95
8.994,31.2668,24139.5973,4665.45,6147.07
8.996,31.3262,24654.6068,4691.26,6183.56
8.998,31.2845,24858.2964,4681.11,6163.78
9,31.2845,24758.3764,4680.41,6166.75
9.002,31.3399,24578.1586,4689.77,6181.36
9.004,31.3724,24775.838,4699.07,6195.21
9.006,31.3838,24981.3249,4694.84,6188.89
9.008,31.3896,24652.5563,4694.31,6183.47
9.01,31.4793,25205.701,4707.91,6205.18
9.012,31.3943,24512.5312,4691.17,6180.53
9.014,31.292,24098.9283,4674.81,6161.48
9.016,31.3292,24490.0488,4672.35,6155.29
9.018,31.3099,24123.5989,4684.08,6174.94
9.02,31.271,24192.6687,4680.61,6168.87
9.022,31.344,24539.0548,4680.13,6171.25
9.024,31.49,24930.4624,4699.65,6190.31
9.026,31.4694,24735.654,4691.86,6181.82
9.028,31.4464,24802.0313,4698.07,6189.49
9.03,31.3965,24566.8864,4690.19,6171.07
9.032,31.336,24855.9389,4682.72,6164.08
9.034,31.3598,24178.8048,4674.21,6161.1
9.036,31.4141,24582.6579,4685.07,6167.45
9.038,31.3724,24956.7127,4685.11,6167.68
9.04,31.3368,24526.8591,4673.83,6159.16
9.042,31.3678,24633.8107,4690.67,6177.52
9.044,31.3024,24136.8195,4670.66,6150.05
9.046,31.2553,23979.2103,4662.03,6138.19
9.048,31.2332,23746.1151,4663.47,6135.13
9.05,31.2854,24532.1574,4666.74,6146
9.052,31.3525,24631.1346,4683.73,6166.12
9.054,31.3236,24464.7698,4665.5,6133.14
9.056,31.3395,24166.4145,4669.74,6149.25
9.058,31.3641,24468.4219,4675.39,6151.66
9.06,31.3388,24933.7003,4670.83,6146.69
9.062,31.3045,24482.8616,4673.43,6150.59
9.064,31.3082,24572.07,4674.74,6154.83
9.066,31.2707,23999.26,4667.02,6145.61
9.068,31.4168,24948.2338,4695.9,6193
9.07,31.3942,24804.1363,4689.4,6175.95
9.072,31.3523,24518.193,4680.35,6160.32
9.074,31.3704,24659.6193,4686.71,6175.14
9.076,31.4081,24905.1285,4699.28,6192.42
9.078,31.4312,24613.9058,4684.63,6176.18
9.08,31.4184,24637.1219,4680.22,6168.36
9.082,31.4113,24847.5944,4696.27,6186.44
9.084,31.4211,24501.9704,4694.5,6182.96
9.086,31.4389,24834.6345,4687.18,6169.62
9.088,31.4407,24475.5786,4686.64,6175.22
9.09,31.349,24637.8972,4683.6,6167.28
9.092,31.4126,24925.8627,4689.04,6173.04
9.094,31.4633,24774.5708,4694.15,6183.09
9.096,31.4333,24929.1105,4678.99,6159.38
9.098,31.3677,24512.8025,4684.54,6173.61
9.1,31.363,24856.7589,4672.73,6144.27
9.102,31.4037,25077.3483,4687.89,6171.39
9.104,31.4315,24788.0542,4690.44,6170.4
9.106,31.4155,25011.1796,4680.81,6154.35
9.108,31.4059,24646.7624,4678.61,6157.59
9.11,31.3477,24521.0184,4676.18,6149.61
9.112,31.3818,24587.9867,4683.91,6156.61
9.114,31.4141,24581.1792,4689.73,6172.02
9.116,31.3935,24293.3078,4678.9,6158.75
9.118,31.4212,23841.4654,4672.54,6138.67
9.12,31.4666,24714.6035,4681.62,6157.77
9.122,31.3525,24296.3342,4680.29,6155.47
9.124,31.3898,24935.3409,4676.77,6145.19
9.126,31.3712,24561.1561,4682.27,6169.47
9.128,31.358,24709.7156,4678.91,6159.52
9.13,31.3696,24499.1709,4679.76,6160.92
9.132,31.3519,24727.1924,4678.83,6162.31
9.134,31.4638,24403.5765,4686.6,6163.12
9.136,31.4249,24469.7937,4676.01,6156.55
9.138,31.3599,24268.8478,4673.33,6153.8
9.14,31.3421,24664.0577,4667.81,6144.2
9.142,31.3577,24806.7534,4680.08,6167.11
9.144,31.2947,24294.3208,4665.77,6140.45
9.146,31.2896,23865.0256,4662.78,6142.06
9.148,31.3504,24687.7049,4675.99,6148.23
9.15,31.3514,24235.0172,4674.85,6153.74
9.152,31.3381,24522.7583,4671,6151.82
9.154,31.2966,24311.3098,4664.78,6133.42
9.156,31.3007,24048.1089,4663.63,6138.4
9.158,31.4047,24807.5569,4682.66,6166.69
9.16,31.4832,24589.2937,4689.97,6170.44
9.162,31.4504,24905.7589,4701.48,6197.66
9.164,31.4391,24444.6568,4683.67,6159.8
9.166,31.3594,24860.4332,4679.42,6167.71
9.168,31.4236,24600.6949,4694.17,6180.01
9.17,31.4061,24937.4029,4682.1,6165.16
9.172,31.4336,24572.777,4685.58,6173.68
9.174,31.4141,24424.8081,4678.23,6157.44
9.176,31.3103,23695.2419,4667.41,6146.39
9.178,31.284,23747.8674,4652.96,6125.01
9.18,31.3047,24622.0353,4672.9,6148.93
9.182,31.3323,24050.9354,4659.68,6127.47
9.184,31.3364,24299.3599,4672.23,6151.61
9.186,31.3367,24289.8576,4668.63,6142.92
9.188,31.4232,24582.4803,4684.37,6170.42
9.19,31.498,24111.6956,4676.01,6152.04
9.192,31.4502,24406.8272,4684.3,6161.62
9.194,31.4338,24431.7437,4676.39,6149.3
9.196,31.4178,24551.5537,4674.29,6149.72
9.198,31.3274,24105.9343,4665.82,6135.92
9.2,31.2908,24064.0588,4660.38,6130.62
9.202,31.3436,24291.4486,4676.67,6145.53
9.204,31.4091,23956.6914,4677.22,6159.95
9.206,31.4941,24584.8024,4689.75,6167.39
9.208,31.4282,24642.8146,4692.03,6180.59
9.21,31.388,24319.3925,4671.15,6147.3
9.212,31.4417,24758.8392,4680.14,6155.25
9.214,31.3576,24168.4818,4670.69,6148.07
9.216,31.3422,24229.3949,4666.51,6138.26
9.218,31.404,24597.6738,4677.68,6163.36
9.22,31.3725,23848.3479,4669.87,6138.25
9.222,31.4166,24005.0678,4667.1,6140.68
9.224,31.4076,24151.9418,4667.64,6143.51
9.226,31.3905,24452.7986,4668.16,6137.6
9.228,31.3249,24251.3907,4650.21,6104.76
9.23,31.2845,24237.3434,4657.94,6126.7
9.232,31.2916,23678.4683,4650.11,6111.27
9.234,31.3314,24306.964,4668.81,6140.76
9.236,31.3195,24305.5831,4662.27,6133.3
9.238,31.2584,23853.27,4655.21,6123.43
9.24,31.3494,24702.8044,4666.01,6139.61
9.242,31.3881,24186.071,4670.21,6146.39
9.244,31.3428,24283.0308,4665.77,6140.59
9.246,31.2591,24033.5069,4653.85,6128.25
9.248,31.2147,23656.3749,4652.69,6127.28
9.25,31.2493,24100.2092,4654.6,6121.74
9.252,31.3418,23664.5991,4655.15,6120.5
9.254,31.3551,24236.2994,4661.9,6132.74
9.256,31.3283,24699.0559,4674.46,6150.18
9.258,31.3278,24243.8088,4667.08,6139.06
9.26,31.2362,23802.9934,4644.46,6107.22
9.262,31.3749,24269.1052,4677.21,6160.91
9.264,31.4175,24248.5655,4674.97,6149.61
9.266,31.4427,24427.0098,4674.85,6149.65
9.268,31.3079,23854.2227,4663.18,6145.12
9.27,31.31,23902.0755,4662.09,6130.71
9.272,31.3201,23914.5607,4658.53,6130.53
9.274,31.3357,23811.4518,4659.47,6125.91
9.276,31.3657,24004.4645,4660.83,6131.62
9.278,31.3249,24226.115,4656.01,6118.94
9.28,31.331,23926.0619,4655.27,6122.79
9.282,31.324,24039.2305,4664.87,6135.67
9.284,31.2527,24128.4756,4654.13,6120.77
9.286,31.2524,24017.6665,4662.24,6133.97
9.288,31.1821,24149.8235,4655.1,6122.5
9.29,31.2357,24138.9737,4654.19,6118.03
9.292,31.2479,24693.5663,4662.32,6136.14
9.294,31.265,24320.3935,4655.11,6122.82
9.296,31.3038,24060.5874,4656.95,6127.43
9.298,31.3295,24107.3979,4657.95,6124.58
9.3,31.3716,23778.1579,4663.31,6137.45
9.302,31.4026,24209.9021,4664.99,6134.15
9.304,31.413,23891.0013,4670.25,6140.3
9.306,31.2967,23383.9832,4637.55,6092.17
9.308,31.3466,24443.3192,4668.83,6142.39
9.31,31.4042,24491.4477,4679.57,6158.7
9.312,31.3089,23613.9931,4652.28,6118.49
9.314,31.3079,23697.1739,4657.17,6124.73
9.316,31.3397,24073.1611,4664.3,6130.84
9.318,31.3538,24287.8284,4686.42,6175.1
9.32,31.3744,24556.1362,4678.24,6151.65
9.322,31.3833,23771.4082,4675.04,6150.4
9.324,31.3569,23818.7859,4669.8,6144.64
9.326,31.3903,24394.719,4684.76,6164
9.328,31.3693,23885.9398,4671.05,6145.59
9.33,31.3654,24212.4048,4676.93,6158.33
9.332,31.4405,24313.5019,4680.14,6156.27
9.334,31.4104,24527.0068,4683.38,6161.84
9.336,31.3958,24256.3321,4676.02,6150.96
9.338,31.3683,23867.1996,4668.85,6138.4
9.34,31.2763,23905.9727,4656.2,6115.87
9.342,31.3521,24214.8954,4670.04,6144.6
9.344,31.3369,23732.9464,4666.82,6140.62
9.346,31.3325,24334.7493,4673.4,6146.74
9.348,31.372,23732.7599,4667.82,6139.22
9.35,31.3382,23706.9309,4654.09,6124.43
9.352,31.2963,23875.0347,4660.44,6134.99
9.354,31.3022,23936.1368,4659.72,6125.7
9.356,31.3965,24165.7616,4670.34,6141.41
9.358,31.4113,24432.9838,4678.18,6161.49
9.36,31.4313,24863.0942,4690.7,6178.18
9.362,31.319,24044.2622,4663.52,6135.91
9.364,31.3182,24204.1608,4674.74,6155.78
9.366,31.3502,24298.1038,4669.55,6142.92
9.368,31.3266,24499.3208,4672.86,6154.22
9.37,31.3497,24013.464,4669.39,6145.18
9.372,31.3551,24200.3517,4678.33,6161.22
9.374,31.345,23980.2091,4654.59,6122.17
9.376,31.3367,24116.291,4663.02,6133.55
9.378,31.2623,23833.1368,4661.11,6136.11
9.38,31.2641,23978.0869,4649.84,6114.95
9.382,31.3083,24075.7726,4663.48,6134.51
9.384,31.2675,24015.1259,4651.54,6126.07
9.386,31.3439,24221.221,4666.3,6144.82
9.388,31.407,24282.4026,4666.89,6143.62
9.39,31.3886,24324.6678,4674.13,6147.46
9.392,31.3718,24253.9484,4676.27,6156.02
9.394,31.3106,23991.3791,4660.11,6134.61
9.396,31.3505,24112.9684,4666.76,6140.88
9.398,31.448,25206.3111,4702.08,6191.06
9.4,31.3962,24542.136,4664.31,6140.81
9.402,31.3505,24353.2248,4661.54,6133.51
9.404,31.3628,24010.3775,4665.46,6144.24
9.406,31.3479,24491.5305,4667.83,6138.69
9.408,31.3523,24610.598,4671.51,6152.12
9.41,31.3538,23842.5588,4659.56,6128.97
9.412,31.3663,23806.7788,4665.18,6140.44
9.414,31.3192,24464.3714,4669.03,6150.11
9.416,31.2582,24182.1918,4662.41,6140.19
9.418,31.3158,24410.4106,4671.58,6149.72
9.42,31.3631,24162.1838,4676.41,6157.73
9.422,31.3148,23782.2375,4658,6127.73
9.424,31.3154,24238.8762,4665.07,6139.8
9.426,31.3132,24099.1506,4667.47,6142.57
9.428,31.3866,23968.4844,4671.72,6145.26
9.43,31.3392,23754.8243,4658.52,6128.7
9.432,31.4449,24455.3837,4679.03,6153.46
9.434,31.4327,24580.5763,4684.54,6170.81
9.436,31.3741,23929.9298,4667.78,6149.78
9.438,31.3728,24361.6539,4675.7,6157.35
9.44,31.2964,24076.0727,4649.68,6119.77
9.442,31.3268,23878.6067,4659.08,6131.16
9.444,31.3953,24165.2001,4660.45,6134.51
9.446,31.4092,24304.1969,4680.02,6162.67
9.448,31.3674,23876.425,4670.82,6153.44
9.45,31.3449,23865.3336,4671.98,6151.81
9.452,31.3502,24084.2055,4670.63,6148.51
9.454,31.3146,24227.5049,4658.83,6132.71
9.456,31.2365,24069.516,4653.24,6128.77
9.458,31.2565,24067.33,4664.3,6140
9.46,31.3316,24161.9742,4665.11,6145.62
9.462,31.3508,24362.8633,4666.43,6142.93
9.464,31.3728,24187.9036,4669.08,6146.29
9.466,31.3397,23929.6816,4661.61,6130.29
9.468,31.3569,24091.9637,4663.53,6138.26
9.47,31.3659,24311.8149,4667.54,6148.56
9.472,31.3362,23918.2247,4661.27,6136.67
9.474,31.2763,24424.1617,4668.38,6154.37
9.476,31.3862,23812.3433,4665.1,6135.15
9.478,31.387,24557.4241,4665.71,6138.26
9.48,31.3018,24190.6734,4657.93,6130.45
9.482,31.2442,23791.1011,4652.28,6123.89
9.484,31.2637,24157.9004,4659.41,6135.22
9.486,31.3399,24868.4726,4667.34,6145.05
9.488,31.4346,24505.9365,4687.15,6172.67
9.49,31.3475,23977.5394,4659.04,6133.31
9.492,31.4281,24539.0253,4674.54,6152.69
9.494,31.3814,24377.2638,4679.04,6164.75
9.496,31.3757,24219.7072,4669.61,6147.62
9.498,31.3082,24330.244,4662.44,6134.53
9.5,31.2987,24241.6717,4664.98,6142.05
9.502,31.3541,24602.6134,4672.22,6150.39
9.504,31.3959,24129.0694,4671.06,6152.91
9.506,31.4392,24559.2478,4681.65,6162.46
9.508,31.5139,24477.2517,4683.87,6164.16
9.51,31.4213,24515.7156,4678.15,6157.81
9.512,31.3862,24584.515,4676.58,6160.05
9.514,31.3102,23935.4851,4658.69,6127.13
9.516,31.3554,24157.9034,4658.38,6130.57
9.518,31.3572,23849.9726,4672.66,6150.43
9.52,31.3685,24287.2296,4669.27,6142.57
9.522,31.4283,24407.9279,4670.3,6147.26
9.524,31.3556,24220.6358,4658.48,6130.17
9.526,31.2682,23984.6472,4654.77,6121.96
9.528,31.3558,23929.2117,4662.42,6132.99
9.53,31.4378,24450.0346,4678.3,6157.88
9.532,31.3816,24382.8847,4664.19,6142.27
9.534,31.3839,24516.1998,4675.8,6153.53
9.536,31.3498,24199.4334,4667.13,6137.57
9.538,31.321,23561.0341,4660.99,6133.35
9.54,31.365,24707.4652,4669.3,6137.23
9.542,31.4325,24562.3056,4682.53,6166.19
9.544,31.4126,24345.092,4676.41,6161.08
9.546,31.3883,24073.8981,4667.5,6138.86
9.548,31.4067,24157.4008,4668.76,6139.45
9.55,31.3293,23653.1246,4660.2,6135.68
9.552,31.3037,24160.7575,4668.19,6139.75
9.554,31.3556,24320.5359,4669.57,6143.87
9.556,31.3365,24100.1953,4678.71,6155.26
9.558,31.4015,24416.2897,4685.51,6169.07
9.56,31.2342,23383.3354,4656.34,6127.49
9.562,31.2495,24028.4448,4657.68,6125.62
9.564,31.2565,23934.9952,4665.77,6142.22
9.566,31.222,23874.289,4659.9,6137.52
9.568,31.2421,24381.7569,4660.06,6140.4
9.57,31.2953,23765.5862,4659.39,6130.73
9.572,31.3616,24078.1371,4669.56,6141.44
9.574,31.3475,24170.2221,4670.34,6145.13
9.576,31.3928,24594.8602,4668.44,6144.94
9.578,31.3396,23830.6997,4671.4,6150.3
9.58,31.3564,24079.87,4668.86,6148.36
9.582,31.3754,24232.6495,4670.39,6137.91
9.584,31.3948,24477.0276,4678.81,6167.48
9.586,31.3403,23882.8313,4666.16,6144.07
9.588,31.4084,24276.9181,4673.29,6149.7
9.59,31.4359,24275.9404,4670.89,6147.41
9.592,31.4515,24493.6048,4684.68,6166.82
9.594,31.4197,24513.1815,4672.58,6146.96
9.596,31.398,24392.9497,4676.39,6151.43
9.598,31.387,24149.9091,4667.49,6137.12
9.6,31.3934,24292.6434,4667.77,6143.42
9.602,31.381,24334.0395,4670.3,6140.04
9.604,31.3848,24272.7325,4669.44,6143.27
9.606,31.4458,23877.0568,4674.44,6145.82
9.608,31.4319,24462.5168,4680.39,6164.28
9.61,31.4262,23839.9073,4673.39,6145.6
9.612,31.4556,24434.5697,4682.48,6162.86
9.614,31.4065,24272.3145,4670.63,6143.25
9.616,31.3734,24118.6311,4672.63,6149.73
9.618,31.3009,24107.5531,4663.65,6136.08
9.62,31.3767,23977.9172,4668.18,6136.9
9.622,31.441,24444.7279,4689.17,6164.21
9.624,31.4477,24138.0184,4673.91,6136.36
9.626,31.3461,23975.2567,4660.12,6131.23
9.628,31.4145,24309.4977,4670.09,6141.04
9.63,31.333,23912.0342,4663.13,6138.86
9.632,31.2854,24266.5037,4662.08,6136.63
9.634,31.3077,24166.7412,4663.69,6137.54
9.636,31.4363,24689.0128,4684.03,6155.81
9.638,31.3738,24421.2551,4673.07,6148.52
9.64,31.3473,23794.8315,4660.78,6130.1
9.642,31.3423,23690.4471,4655.17,6127.04
9.644,31.3869,24431.8432,4662.81,6137.36
9.646,31.3963,24288.737,4669.29,6150.99
9.648,31.391,24028.2143,4660.3,6132.84
9.65,31.3892,24244.8457,4667.55,6143.14
9.652,31.397,24372.4024,4674.87,6146.22
9.654,31.3795,24450.3891,4683.16,6164.05
9.656,31.3253,23973.3563,4662.47,6132.15
9.658,31.3438,24199.2419,4662.58,6133.65
9.66,31.3601,24175.5973,4669.15,6152.38
9.662,31.3677,24049.8686,4667.78,6151.83
9.664,31.373,24170.5748,4670.89,6148.82
9.666,31.3628,24467.8433,4674.53,6154.22
9.668,31.3556,24502.1865,4669.39,6142.52
9.67,31.3204,24080.6253,4669.07,6146.48
9.672,31.3507,24566.0879,4675.83,6158.37
9.674,31.3381,23981.802,4666.59,6139.31
9.676,31.3613,24067.2891,4666.38,6143.23
9.678,31.362,23925.6367,4662.46,6133.68
9.68,31.3861,24506.4855,4671.02,6151.41
9.682,31.4237,24103.3175,4675.23,6156.77
9.684,31.4048,24329.0448,4672.03,6148.53
9.686,31.4086,24252.0111,4680.76,6169.39
